Wall time,Step,Value
1710150957.1089392,1515,2.4726302337646484
1710151510.8078148,3030,2.4334449195861816
1710152082.497459,4545,2.442262887954712
1710152636.3609848,6060,2.4736368656158447
1710153188.3300574,7575,2.4542412757873535
1710153741.489771,9090,2.4103846549987793
1710154294.385647,10605,2.4350504875183105
1710154843.8573697,12120,2.4207699298858643
1710155398.3996737,13635,2.441305637359619
1710155947.7468417,15150,2.4379711151123047
1710156505.0198567,16665,2.4219045639038086
1710157051.7737257,18180,2.424501657485962
1710157607.7588794,19695,2.413750410079956
1710158163.8066947,21210,2.4555423259735107
1710158717.9192588,22725,2.4212472438812256
1710159279.549786,24240,2.432620048522949
1710159837.6238368,25755,2.4366981983184814
1710160400.1013696,27270,2.4166173934936523
1710160961.0870147,28785,2.3657779693603516
1710161521.997689,30300,2.4367947578430176
1710162085.9491851,31815,2.3995933532714844
1710162647.7552762,33330,2.3708279132843018
1710163215.095103,34845,2.419802188873291
1710163790.4166238,36360,2.407383441925049
1710164361.9534,37875,2.4265992641448975
1710164912.9824517,39390,2.4535012245178223
1710165470.1763046,40905,2.4601593017578125
1710166024.5460505,42420,2.4180307388305664
1710166586.7156808,43935,2.4086849689483643
1710167140.9026053,45450,2.4425148963928223
1710167699.9498518,46965,2.3650565147399902
1710168258.1057148,48480,2.4013924598693848
1710168810.9048991,49995,2.4099886417388916
1710169363.2020123,51510,2.48640775680542
1710169932.466212,53025,2.406581163406372
1710170482.7560284,54540,2.445128917694092
1710171042.748806,56055,2.43039608001709
1710171608.1573493,57570,2.4829063415527344
1710172169.052426,59085,2.4208414554595947
1710172738.287937,60600,2.446228265762329
1710173296.8549194,62115,2.437627077102661
1710173860.4919074,63630,2.443086624145508
1710174420.3896701,65145,2.3960893154144287
1710174983.4643743,66660,2.444894552230835
1710175544.1380718,68175,2.4077320098876953
1710176099.0087678,69690,2.394728660583496
1710176668.4755664,71205,2.4416472911834717
1710177242.485726,72720,2.4067296981811523
1710177800.358909,74235,2.432499885559082
1710178354.6804562,75750,2.443343162536621
1710178912.7541845,77265,2.46681547164917
1710179475.555577,78780,2.44771146774292
1710180043.2586105,80295,2.4614477157592773
1710180609.0842094,81810,2.4609053134918213
1710181163.116312,83325,2.4574625492095947
1710181719.41402,84840,2.4305014610290527
1710182275.755734,86355,2.4275288581848145
1710182846.0940423,87870,2.4161670207977295
1710183408.6577654,89385,2.4391121864318848
1710183970.860178,90900,2.4548499584198
1710184544.994301,92415,2.397550344467163
1710185109.239405,93930,2.3734521865844727
1710185671.4946063,95445,2.3543787002563477
1710186232.8309343,96960,2.4782228469848633
1710186796.3614857,98475,2.4180405139923096
1710187375.1209104,99990,2.399761199951172
1710187948.7996259,101505,2.3920202255249023
1710188513.9664085,103020,2.4035587310791016
1710189079.3045065,104535,2.378133773803711
1710189642.0990834,106050,2.4123427867889404
1710190216.8172524,107565,2.392690420150757
1710190782.3339999,109080,2.351649761199951
1710191350.8931801,110595,2.391366481781006
1710191915.7786512,112110,2.3573381900787354
1710192487.5957766,113625,2.3607726097106934
1710193056.2224286,115140,2.3744778633117676
1710193617.5088527,116655,2.382355213165283
1710194180.2964563,118170,2.3229899406433105
1710194737.9982696,119685,2.2869091033935547
