Wall time,Step,Value
1706770275.8883295,2144,2.693867778778076
1706770697.6733873,4288,2.7878862380981445
1706771131.766954,6432,2.881540584564209
1706771565.4715977,8576,2.8406405925750732
1706772001.1057355,10720,3.212064552307129
1706772430.515961,12864,3.3329910278320312
1706772877.9706554,15008,3.3439579010009766
1706773325.0460825,17152,3.219146251678467
1706773754.5231986,19296,3.423309803009033
1706774194.302383,21440,3.5698206424713135
1706774621.9999073,23584,3.362405300140381
1706775053.007781,25728,3.366999387741089
1706775492.111096,27872,3.4390487670898438
1706775927.8654351,30016,3.6614344120025635
1706776355.8335733,32160,3.465782403945923
1706776787.8427863,34304,3.558652877807617
1706777222.071424,36448,3.194117546081543
1706777656.1657753,38592,3.52120041847229
1706778072.184599,40736,4.096354961395264
1706778503.1900456,42880,3.3357627391815186
1706778934.5881302,45024,3.5262300968170166
1706779374.7357278,47168,3.8271942138671875
1706779809.0739028,49312,3.8701210021972656
1706780248.0792224,51456,3.3809304237365723
1706780692.4413302,53600,3.416501045227051
1706781134.5701756,55744,3.616537094116211
1706781572.430701,57888,3.636321544647217
1706782010.9020145,60032,3.159247398376465
1706782455.3760455,62176,3.155123233795166
1706782894.0484307,64320,3.654607057571411
1706783325.9413443,66464,3.371253252029419
1706783755.9041615,68608,3.586951971054077
1706784183.7373917,70752,3.4629857540130615
1706784617.228388,72896,3.637888193130493
1706785049.3617904,75040,3.5582566261291504
1706785483.5644732,77184,3.5089118480682373
1706785924.1617398,79328,3.6252121925354004
1706786357.8553433,81472,3.7197659015655518
1706786793.3735511,83616,3.378039598464966
1706787239.2769148,85760,3.655791997909546
1706787661.6375475,87904,3.552093982696533
1706788089.214704,90048,3.6570582389831543
1706788523.9432323,92192,3.558154821395874
1706788959.689756,94336,4.058931827545166
1706789388.9189727,96480,3.90140438079834
1706789829.7764757,98624,4.011166572570801
1706790268.9447234,100768,3.7689270973205566
1706790709.554986,102912,4.060803413391113
1706791147.1273177,105056,4.151773452758789
1706791578.9593298,107200,4.136052131652832
1706792025.6006289,109344,3.9628052711486816
1706792459.5232337,111488,4.392413139343262
1706792895.0149868,113632,4.350882053375244
1706793323.3715332,115776,4.337968349456787
1706793765.0681844,117920,4.059893608093262
1706794206.2325897,120064,4.723352432250977
1706794643.3406405,122208,4.486915111541748
1706795080.932378,124352,4.482038974761963
1706795523.2466338,126496,3.423301935195923
1706795965.2476847,128640,4.238611221313477
1706796405.4631846,130784,3.9478323459625244
1706796847.736351,132928,4.272519588470459
1706797280.0935888,135072,4.602282524108887
1706797718.6015854,137216,4.528879165649414
1706798154.5619388,139360,4.624638080596924
1706798589.1018972,141504,4.784542083740234
1706799019.2987406,143648,4.913970470428467
1706799451.321228,145792,5.115146636962891
1706799893.2662163,147936,5.254897117614746
1706800335.1656837,150080,5.067343235015869
1706800761.26471,152224,5.0104241371154785
1706801198.11277,154368,5.141351222991943
1706801635.1295993,156512,5.197431564331055
1706802074.366955,158656,5.1840667724609375
1706802505.9697495,160800,5.22335147857666
1706802943.587398,162944,5.384702205657959
1706803382.890832,165088,5.5224995613098145
1706803825.3426962,167232,5.567412853240967
1706804258.234071,169376,5.603129863739014
1706804696.9088838,171520,5.559375762939453
1706805136.95118,173664,5.598705768585205
1706805576.075535,175808,5.5881524085998535
1706806016.2233334,177952,5.553553104400635
