Wall time,Step,Value
1709898397.3147542,1200,13.395671844482422
1709898692.455037,2400,13.797426223754883
1709899000.7773662,3600,14.076217651367188
1709899300.4019053,4800,13.98885440826416
1709899603.4895477,6000,13.87276840209961
1709899904.4328551,7200,14.814289093017578
1709900206.2423565,8400,13.913198471069336
1709900504.8191664,9600,14.148359298706055
1709900800.809782,10800,13.806769371032715
1709901090.8433204,12000,13.687100410461426
1709901391.6981351,13200,14.24267578125
1709901684.7216,14400,14.08985710144043
1709901979.3040864,15600,14.087250709533691
1709902272.8950152,16800,14.003571510314941
1709902570.004641,18000,13.313043594360352
1709902869.281523,19200,13.922104835510254
1709903172.3864486,20400,14.015204429626465
1709903464.0612478,21600,14.057049751281738
1709903760.2170002,22800,13.561094284057617
1709904061.4672294,24000,13.97948169708252
1709904361.3314312,25200,13.999361991882324
1709904660.8784726,26400,13.66100788116455
1709904964.5468798,27600,14.22632884979248
1709905260.5158908,28800,14.303665161132812
1709905563.0964336,30000,14.052824020385742
1709905865.884293,31200,13.501492500305176
1709906172.7873726,32400,13.727721214294434
1709906473.5515277,33600,13.549467086791992
1709906769.9393973,34800,14.084875106811523
1709907066.738909,36000,14.030067443847656
1709907366.1927547,37200,14.265470504760742
1709907664.4674568,38400,13.697224617004395
1709907970.6055756,39600,14.332782745361328
1709908268.8962424,40800,13.840173721313477
1709908571.452099,42000,13.587968826293945
1709908864.127349,43200,13.756179809570312
1709909163.1946588,44400,13.4910249710083
1709909451.4798124,45600,13.845287322998047
1709909750.8992264,46800,13.751306533813477
1709910047.1149516,48000,13.741914749145508
1709910338.0298734,49200,13.845569610595703
1709910633.6204665,50400,13.77838134765625
1709910927.8324842,51600,13.762864112854004
1709911225.634898,52800,14.290191650390625
1709911519.7810645,54000,13.337055206298828
1709911817.3468282,55200,14.212586402893066
1709912117.7584467,56400,14.089274406433105
1709912412.7428348,57600,13.921223640441895
1709912711.3077707,58800,13.942551612854004
1709913007.6597137,60000,13.672767639160156
1709913301.4607093,61200,14.039484024047852
1709913600.9014382,62400,13.639944076538086
1709913893.373849,63600,13.657472610473633
1709914196.3534813,64800,14.185209274291992
1709914493.3425317,66000,14.038169860839844
1709914793.6957912,67200,13.859770774841309
1709915090.34958,68400,13.66418170928955
1709915384.0308347,69600,13.249048233032227
1709915676.7649863,70800,13.747244834899902
1709915973.956889,72000,14.04197883605957
1709916275.655914,73200,14.020997047424316
1709916572.9731176,74400,13.808402061462402
1709916875.093884,75600,13.747889518737793
1709917169.049675,76800,14.024176597595215
1709917469.4829502,78000,13.898842811584473
1709917770.072086,79200,14.234305381774902
1709918066.4980817,80400,13.531133651733398
1709918365.0130303,81600,13.974994659423828
1709918664.2404277,82800,13.733765602111816
1709918956.8835242,84000,13.806469917297363
1709919251.5102003,85200,14.899190902709961
1709919547.9511123,86400,14.000516891479492
1709919840.723784,87600,13.76777458190918
1709920136.5547447,88800,14.178046226501465
1709920435.2814348,90000,13.972583770751953
1709920728.57172,91200,13.932807922363281
1709921027.9417481,92400,14.3731689453125
