Wall time,Step,Value
1709899321.300629,1200,1.9992108345031738
1709899620.0932577,2400,1.3147876262664795
1709899922.9233382,3600,1.2394429445266724
1709900228.0070958,4800,1.2677217721939087
1709900529.0984302,6000,1.3707548379898071
1709900828.264198,7200,1.6317845582962036
1709901132.0654333,8400,1.3948349952697754
1709901435.1425905,9600,1.4032707214355469
1709901733.3447983,10800,1.3202059268951416
1709902035.7663827,12000,1.554531455039978
1709902333.5231302,13200,1.1438281536102295
1709902629.9617674,14400,1.1555848121643066
1709902927.4246807,15600,1.356765627861023
1709903224.4454708,16800,1.3049794435501099
1709903526.6613092,18000,1.3875046968460083
1709903829.5442963,19200,1.061018466949463
1709904132.9126842,20400,1.3402141332626343
1709904440.7828338,21600,1.2836251258850098
1709904744.193667,22800,1.2670996189117432
1709905042.388888,24000,1.3758831024169922
1709905346.523253,25200,1.4387112855911255
1709905648.9653268,26400,1.2409273386001587
1709905953.1511812,27600,1.2161228656768799
1709906250.5980186,28800,1.3911044597625732
1709906552.8046196,30000,1.1770377159118652
1709906852.4774528,31200,1.4997233152389526
1709907157.2182508,32400,1.7213622331619263
1709907454.137341,33600,1.0579560995101929
1709907749.9141555,34800,1.370866060256958
1709908056.5905294,36000,1.4079006910324097
1709908364.386817,37200,1.5078893899917603
1709908667.0412695,38400,1.4246550798416138
1709908968.2181144,39600,1.2371630668640137
1709909272.313872,40800,1.3554325103759766
1709909580.558874,42000,1.2794073820114136
1709909884.0053055,43200,1.4480509757995605
1709910190.457033,44400,1.7772846221923828
1709910492.9807372,45600,1.2903271913528442
1709910795.900347,46800,1.7835948467254639
1709911097.283021,48000,1.4092389345169067
1709911400.7445517,49200,1.3450320959091187
1709911707.8147428,50400,1.6572246551513672
1709912013.9845493,51600,1.1094478368759155
1709912323.863236,52800,1.6071807146072388
1709912628.4587576,54000,1.546810507774353
1709912935.6676188,55200,1.3041247129440308
1709913241.9152493,56400,1.7864800691604614
1709913541.347148,57600,1.468719482421875
1709913842.680146,58800,1.6656280755996704
1709914159.0419023,60000,1.353926181793213
1709914457.9092054,61200,1.8539533615112305
1709914758.96896,62400,1.5034312009811401
1709915066.116139,63600,1.3959105014801025
1709915377.7430127,64800,1.2888630628585815
1709915675.6739929,66000,1.2917696237564087
1709915980.5998447,67200,1.5148088932037354
1709916280.3245926,68400,1.4926142692565918
1709916586.0300941,69600,1.6348586082458496
1709916886.1686075,70800,1.8245409727096558
1709917188.7009342,72000,1.6745588779449463
1709917496.8306541,73200,1.6899757385253906
1709917798.7522316,74400,1.6822397708892822
1709918099.4059272,75600,1.786621332168579
1709918400.3991141,76800,1.9011118412017822
1709918704.8850837,78000,1.463243007659912
1709919016.5465012,79200,1.4865776300430298
1709919317.783503,80400,1.827844500541687
1709919624.7465796,81600,1.8421016931533813
1709919924.025224,82800,1.5806783437728882
1709920223.5760581,84000,1.8227862119674683
1709920524.0294027,85200,2.157994508743286
1709920825.0988393,86400,1.7013016939163208
1709921123.6670148,87600,1.8723804950714111
1709921422.8242683,88800,2.0145747661590576
1709921721.93933,90000,2.2294795513153076
1709922021.6948273,91200,1.977122187614441
1709922319.3964298,92400,1.683204174041748
1709922621.8430316,93600,1.7571688890457153
1709922917.2361126,94800,2.072376251220703
1709923213.557613,96000,1.9705113172531128
1709923512.7893505,97200,2.1801607608795166
1709923816.6211603,98400,2.2077832221984863
1709924115.3421023,99600,1.9868550300598145
1709924414.7476416,100800,1.976940631866455
1709924716.3484395,102000,2.02290678024292
1709925008.0088248,103200,2.4627737998962402
1709925301.0842526,104400,2.5979223251342773
1709925603.3160357,105600,2.3149237632751465
1709925900.9329526,106800,2.2571027278900146
1709926204.946908,108000,2.5525166988372803
1709926505.321347,109200,2.384148597717285
1709926807.4261703,110400,2.2823543548583984
1709927114.0872967,111600,2.214235544204712
1709927420.0721674,112800,2.67903995513916
1709927718.1240249,114000,2.1360883712768555
1709928021.0512938,115200,2.5150108337402344
1709928324.2067933,116400,2.3941690921783447
1709928621.9724083,117600,2.7494540214538574
1709928926.479113,118800,2.4745430946350098
1709929226.0333261,120000,2.5566024780273438
1709929527.3864026,121200,2.66336989402771
1709929832.3851438,122400,2.6934237480163574
1709930135.708697,123600,2.5108695030212402
1709930436.989703,124800,2.5641086101531982
1709930739.9742897,126000,2.628016233444214
1709931042.4393828,127200,2.876781940460205
1709931344.2573802,128400,2.732034921646118
1709931643.6001725,129600,2.8154470920562744
1709931946.8559825,130800,2.805720090866089
1709932250.6570644,132000,2.829033851623535
1709932549.9562685,133200,2.637908697128296
1709932855.2412925,134400,2.715315341949463
1709933157.6772137,135600,2.8589835166931152
1709933462.869101,136800,2.782201051712036
1709933767.9380744,138000,2.892859697341919
1709934069.6343644,139200,2.8934779167175293
1709934371.126582,140400,3.127500534057617
1709934675.497379,141600,2.914369821548462
1709934980.5648313,142800,2.8284993171691895
1709935283.4218721,144000,3.0732998847961426
1709935585.9552295,145200,3.124558448791504
1709935887.158952,146400,3.113365650177002
1709936190.3572643,147600,2.890188455581665
1709936491.405637,148800,3.131077289581299
1709936795.794388,150000,3.3280649185180664
1709937100.8505275,151200,3.2763853073120117
1709937404.1433296,152400,3.263254404067993
1709937710.609427,153600,3.4835174083709717
1709938014.8984902,154800,3.551687479019165
1709938316.7426038,156000,3.190941333770752
1709938622.713426,157200,3.455138683319092
1709938926.9408116,158400,3.4160969257354736
1709939229.315111,159600,3.742515802383423
1709939534.753359,160800,3.65350604057312
1709939840.276584,162000,3.6746768951416016
1709940142.8778143,163200,3.5559773445129395
1709940447.7054477,164400,3.557774782180786
1709940752.1471198,165600,3.810955286026001
1709941054.140896,166800,4.129403114318848
1709941357.5294695,168000,4.262908935546875
1709941663.2941153,169200,3.392425775527954
1709941966.9151814,170400,4.250494956970215
1709942270.7608266,171600,4.328386306762695
1709942568.7396717,172800,4.425795555114746
1709942872.016004,174000,4.254934787750244
1709943173.514258,175200,4.444557189941406
1709943476.140243,176400,4.359508037567139
1709943779.5121412,177600,4.774607181549072
1709944077.9759383,178800,4.85578727722168
1709944379.3113108,180000,4.743569374084473
1709944679.4874465,181200,4.841988563537598
1709944981.3211493,182400,9.06304931640625
1709945281.316789,183600,3.902679920196533
1709945586.383074,184800,9.1540608406066895
1709945887.9112036,186000,9.133298397064209
1709946187.3681421,187200,9.0959625244140625
1709946489.1188698,188400,9.01442289352417
1709946788.4750993,189600,4.919530868530273
1709947091.0367455,190800,9.148697376251221
1709947391.2877364,192000,9.113087177276611
1709947691.9109511,193200,9.145158767700195
1709947992.4385538,194400,9.04354190826416
1709948291.7212834,195600,9.1949896812438965
1709948595.597057,196800,9.160604476928711
1709948895.5324798,198000,9.083161354064941
1709949198.596103,199200,9.1898908615112305
1709949501.1850126,200400,9.263388633728027
1709949801.0303197,201600,9.409133434295654
1709950100.2513871,202800,9.5064377784729
1709950403.0778775,204000,9.542844772338867
1709950702.64448,205200,9.472543239593506
1709951006.4781017,206400,9.519865036010742
1709951307.1884847,207600,9.60151481628418
1709951607.3426623,208800,9.615408420562744
1709951906.6250293,210000,9.5276875495910645
1709952209.0743914,211200,9.629348278045654
1709952511.355727,212400,9.640411376953125
1709952812.351987,213600,9.6064982414245605
