Wall time,Step,Value
1708855316.0242465,1056,2.8777947425842285
1708855801.7236598,2112,2.930166244506836
1708856274.0362585,3168,3.3908567428588867
1708856746.5047371,4224,3.9995758533477783
1708857211.4769182,5280,4.340082168579102
1708857695.386626,6336,3.743490219116211
1708858152.6352642,7392,3.704902410507202
1708858610.7941158,8448,3.9856584072113037
1708859067.7401624,9504,3.5885701179504395
1708859544.146637,10560,3.706838846206665
1708860010.0070133,11616,3.873117208480835
1708860493.334459,12672,3.8724162578582764
1708860961.6257963,13728,3.9098715782165527
1708861426.548638,14784,3.537708282470703
1708861883.8104417,15840,4.0079345703125
1708862337.4246757,16896,4.1316142082214355
1708862794.1307583,17952,4.113373279571533
1708863248.0437167,19008,3.930915355682373
1708863701.6193943,20064,4.1191911697387695
1708864148.9828553,21120,4.0892205238342285
1708864599.5251224,22176,4.1466546058654785
1708865058.266119,23232,4.130039215087891
1708865513.988092,24288,4.166980743408203
1708865970.6334631,25344,4.279873371124268
1708866423.5776744,26400,4.258763790130615
1708866875.801758,27456,4.300159454345703
1708867328.9135175,28512,3.954833507537842
1708867785.6813533,29568,4.122516632080078
1708868233.7827413,30624,4.296884536743164
1708868684.8461986,31680,4.231910228729248
1708869138.2687728,32736,4.229896545410156
1708869582.305081,33792,4.572451114654541
1708870030.0676527,34848,4.222020626068115
1708870478.3578975,35904,4.580831050872803
1708870926.5096025,36960,4.141697883605957
1708871394.5783563,38016,4.648514747619629
1708871856.6369774,39072,4.50219202041626
1708872301.7764826,40128,4.877315521240234
1708872746.718903,41184,4.820486545562744
1708873216.9938035,42240,4.603603839874268
1708873686.9108365,43296,4.688398361206055
1708874139.1471312,44352,5.338354587554932
1708874583.14083,45408,5.93814754486084
1708875041.3379292,46464,5.79205322265625
1708875506.3570006,47520,5.687197685241699
1708875948.8306835,48576,6.267386436462402
1708876393.114777,49632,6.065207004547119
1708876837.6541374,50688,6.468470573425293
1708877271.8841252,51744,6.139529705047607
1708877714.3008626,52800,6.300176620483398
1708878158.539083,53856,6.385180473327637
1708878606.8669558,54912,6.434162139892578
1708879055.8611293,55968,6.29587984085083
1708879497.6638188,57024,6.572284698486328
1708879947.5685685,58080,6.572995662689209
1708880393.4977934,59136,6.634281635284424
1708880842.6630177,60192,6.502505779266357
1708881300.8018875,61248,6.510007858276367
1708881761.3845987,62304,6.40379524230957
1708882218.0992355,63360,6.661161422729492
1708882670.9673245,64416,6.5961432456970215
1708883118.3431947,65472,6.728070259094238
1708883569.48787,66528,6.816310882568359
1708884013.907098,67584,6.805420875549316
1708884465.6761196,68640,6.741640090942383
1708884911.2207386,69696,6.885595798492432
1708885370.991523,70752,6.731753349304199
1708885820.2851424,71808,6.849294185638428
1708886273.2476697,72864,6.94611120223999
1708886721.4436426,73920,6.835755825042725
1708887168.4712403,74976,7.169236660003662
1708887611.7587903,76032,7.119078159332275
1708888052.4109864,77088,7.230971813201904
1708888489.354147,78144,7.349368572235107
1708888925.5844872,79200,7.266271114349365
1708889371.4165163,80256,7.199365615844727
1708889797.2343552,81312,7.406829357147217
1708890217.7223368,82368,7.63571834564209
1708890640.8841891,83424,7.585173606872559
1708891062.0427744,84480,7.68790340423584
1708891484.0038176,85536,7.688793182373047
1708891905.1477852,86592,7.63782262802124
1708892328.577512,87648,7.667748928070068
1708892746.8667984,88704,7.759154796600342
1708893166.0888212,89760,7.789780139923096
1708893586.6133437,90816,7.837770462036133
1708894013.2615166,91872,7.813504219055176
1708894434.0145574,92928,7.889291763305664
1708894861.2032597,93984,7.962638854980469
1708895282.0874572,95040,7.983341693878174
1708895708.291617,96096,8.142721176147461
1708896132.553204,97152,8.164667129516602
1708896558.7599075,98208,8.269962310791016
1708896990.184521,99264,8.24433422088623
1708897415.0177803,100320,8.313783645629883
1708897843.7727752,101376,8.305397033691406
1708898269.5532753,102432,8.34251880645752
1708898695.5986345,103488,8.384032249450684
1708899122.4767702,104544,8.472877502441406
1708899552.2889075,105600,8.512737274169922
1708899977.6667106,106656,8.6107759475708
1708900402.7451236,107712,8.711968421936035
1708900826.4659216,108768,8.787049293518066
1708901248.1043217,109824,8.734064102172852
1708901673.8457735,110880,8.777119636535645
1708902096.8147323,111936,8.755839347839355
1708902518.1066015,112992,8.771944046020508
1708902944.5717714,114048,8.880651473999023
1708903373.254973,115104,8.970552444458008
1708903799.5789962,116160,9.003448486328125
1708904224.6681535,117216,8.970009803771973
1708904650.031286,118272,9.0007905960083
1708905076.964541,119328,9.023534774780273
1708905501.2010136,120384,9.044864654541016
1708905925.7032878,121440,9.026773452758789
1708906350.797241,122496,9.036617279052734
1708906778.732241,123552,9.016901969909668
