Wall time,Step,Value
1710505506.1811082,6720,1.168745756149292
1710506520.5132947,13440,1.2336010932922363
1710507589.2135124,20160,1.1273733377456665
1710508662.199198,26880,1.1352118253707886
1710509700.9853432,33600,1.133559226989746
1710510740.4474046,40320,1.1975350379943848
1710511819.4585798,47040,1.2389150857925415
1710512919.639418,53760,1.2768977880477905
1710514013.8707392,60480,1.2049212455749512
1710515107.9694395,67200,1.2107696533203125
1710516149.0974157,73920,1.2154784202575684
1710517235.8645833,80640,1.25516676902771
1710518334.5161092,87360,1.1626834869384766
1710519372.1449175,94080,1.190750002861023
1710520461.3497677,100800,1.3079829216003418
1710521572.5719705,107520,1.2591664791107178
1710522663.9751196,114240,1.235290288925171
1710523751.6547382,120960,1.1390304565429688
1710524825.3075972,127680,1.3272494077682495
1710525934.8769443,134400,1.292744755744934
1710526988.1923666,141120,1.1963335275650024
1710528057.2992523,147840,1.2476909160614014
1710529131.0763576,154560,1.2817960977554321
1710530198.805796,161280,1.1874927282333374
1710531273.591336,168000,1.198203444480896
1710532352.313493,174720,1.2154165506362915
1710533460.0005617,181440,1.1018990278244019
1710534541.043596,188160,1.2593218088150024
1710535630.2218308,194880,1.2288036346435547
1710536711.4512897,201600,1.158744215965271
1710537817.4436276,208320,1.103176236152649
1710538925.245614,215040,1.1253314018249512
1710540023.1602316,221760,1.2162864208221436
1710541134.5785313,228480,1.189897894859314
1710542194.389325,235200,1.2141716480255127
1710543296.766383,241920,1.1087281703948975
1710544392.770233,248640,1.1841427087783813
1710545488.4502945,255360,1.1408628225326538
1710546582.724959,262080,1.2415781021118164
1710547650.2980382,268800,1.1701310873031616
1710548729.1162293,275520,1.128830075263977
1710549798.9867575,282240,1.2601845264434814
1710550893.9947255,288960,1.218093991279602
1710551907.4879768,295680,1.2892282009124756
1710552956.6427357,302400,1.1950993537902832
1710554034.5980394,309120,1.3694076538085938
1710555106.0418494,315840,1.2306593656539917
1710556170.6677656,322560,1.237231969833374
1710557240.2655141,329280,1.2579309940338135
1710558310.2955406,336000,1.2907774448394775
1710559410.3952565,342720,1.2294211387634277
1710560496.5074062,349440,1.3579574823379517
1710561579.235822,356160,1.1079167127609253
1710562675.3437812,362880,1.3055553436279297
1710563739.3547244,369600,1.254591464996338
1710564800.879175,376320,1.2128334045410156
1710565868.12556,383040,1.117815613746643
1710566928.116534,389760,1.156841516494751
1710568000.900666,396480,1.2328405380249023
1710569081.3564935,403200,1.1664832830429077
1710570145.2730818,409920,1.166260838508606
1710571233.499933,416640,1.2010637521743774
1710572305.9582272,423360,1.1754950284957886
1710573376.133266,430080,1.3450019359588623
1710574431.9307728,436800,1.1743252277374268
1710575508.1328135,443520,1.1878677606582642
1710576567.5148408,450240,1.2389918565750122
1710577623.1205425,456960,1.1539592742919922
1710578711.9263353,463680,1.175749659538269
1710579809.5865564,470400,1.2911828756332397
1710580858.3094604,477120,1.205185055732727
1710581918.935833,483840,1.2408685684204102
1710582989.7275643,490560,1.266222596168518
1710584051.8013437,497280,1.2048006057739258
1710585142.73902,504000,1.2944246530532837
1710586203.6466472,510720,1.1515467166900635
1710587224.879898,517440,1.160812497138977
1710588221.16608,524160,1.3046612739562988
1710589292.1643775,530880,1.22921884059906
1710590347.8637588,537600,1.2493139505386353
1710591353.1070132,544320,1.2809158563613892
1710592453.4498575,551040,1.2360239028930664
1710593552.572966,557760,1.2649049758911133
1710594653.937216,564480,1.165378212928772
1710595702.2891169,571200,1.1382383108139038
1710596744.9715936,577920,1.2747937440872192
1710597798.21447,584640,1.160584568977356
1710598851.7631702,591360,1.199227213859558
1710599943.2180984,598080,1.151572585105896
1710601010.3666675,604800,1.1396397352218628
1710602055.7125967,611520,1.2018086910247803
1710603139.8357906,618240,1.2995150089263916
1710604190.5855057,624960,1.1481833457946777
1710605250.8388948,631680,1.2645072937011719
1710606308.0568552,638400,1.2353252172470093
1710607321.743597,645120,1.2435762882232666
1710608378.0149882,651840,1.207058310508728
1710609420.3640115,658560,1.1672519445419312
1710610477.410911,665280,1.172628402709961
1710611554.3607838,672000,1.2493939399719238
1710612631.4909284,678720,1.1461176872253418
1710613717.359567,685440,1.271181583404541
1710614799.0063474,692160,1.1987626552581787
1710615884.056824,698880,1.2057359218597412
1710616953.538799,705600,1.2412327527999878
1710618035.7626028,712320,1.286155343055725
1710619095.8774579,719040,1.4073446989059448
1710620167.578087,725760,1.318851113319397
1710621204.2642353,732480,1.2116308212280273
1710622253.2600589,739200,1.3945719003677368
1710623312.0856652,745920,1.2977421283721924
1710624365.997264,752640,1.2758947610855103
1710625443.1693327,759360,1.2367557287216187
1710626514.2575371,766080,1.3562824726104736
1710627586.7560992,772800,1.3290568590164185
1710628662.357808,779520,1.3589798212051392
1710629713.6333506,786240,1.324641466140747
