Wall time,Step,Value
1708848960.9986994,1056,2.9161412715911865
1708849479.280576,2112,2.8212742805480957
1708849999.4904454,3168,3.1466660499572754
1708850530.3421707,4224,2.716521739959717
1708851050.856503,5280,3.235191822052002
1708851578.6592686,6336,3.0804874897003174
1708852104.0686214,7392,3.1303493976593018
1708852622.3602118,8448,2.881437063217163
1708853133.8186297,9504,3.038867473602295
1708853654.8423562,10560,2.6266698837280273
1708854154.4828343,11616,3.1351070404052734
1708854669.4120462,12672,2.881737232208252
1708855186.6231678,13728,3.1379241943359375
1708855709.7840939,14784,3.2959182262420654
1708856225.5240362,15840,3.3139753341674805
1708856736.8963318,16896,3.1791627407073975
1708857258.8355072,17952,3.107235908508301
1708857768.2353032,19008,3.0819144248962402
1708858281.4324477,20064,3.4316256046295166
1708858796.4668715,21120,3.1433730125427246
1708859310.3077857,22176,3.3094236850738525
1708859832.6056592,23232,3.408994436264038
1708860348.239936,24288,3.061913251876831
1708860868.8639915,25344,3.129059314727783
1708861389.602326,26400,3.280744791030884
1708861900.821263,27456,3.598801612854004
1708862409.739741,28512,3.1474454402923584
1708862921.1603239,29568,3.442831516265869
1708863432.1174283,30624,3.1698641777038574
1708863947.0196326,31680,3.512953281402588
1708864465.273268,32736,3.2281134128570557
1708864971.2537231,33792,3.2878358364105225
1708865491.678766,34848,2.894038677215576
1708866006.9265442,35904,3.4203474521636963
1708866518.6276748,36960,3.7278802394866943
1708867027.8675978,38016,3.2812228202819824
1708867543.6640558,39072,3.3093056678771973
1708868063.9238608,40128,3.353015422821045
1708868582.0594912,41184,3.2686574459075928
1708869121.1111116,42240,3.2883012294769287
1708869638.895332,43296,3.3365330696105957
1708870168.7732527,44352,3.3263909816741943
1708870688.6443663,45408,3.180722713470459
1708871195.2646935,46464,3.3334157466888428
1708871697.6061163,47520,3.393869161605835
1708872209.2374938,48576,3.133129358291626
1708872720.426464,49632,3.056262493133545
1708873221.0309138,50688,3.460536003112793
1708873731.5014658,51744,3.327361822128296
1708874249.144564,52800,3.488098621368408
